item,itemLabel
http://www.wikidata.org/.well-known/genid/2798a0a3223ae312118bdad089bf0fee,http://www.wikidata.org/.well-known/genid/2798a0a3223ae312118bdad089bf0fee
http://www.wikidata.org/.well-known/genid/370fe13f903cb1b32837c7444020b577,http://www.wikidata.org/.well-known/genid/370fe13f903cb1b32837c7444020b577
http://www.wikidata.org/.well-known/genid/27576a39e16b2af2004a16725bde09b0,http://www.wikidata.org/.well-known/genid/27576a39e16b2af2004a16725bde09b0
http://www.wikidata.org/.well-known/genid/376feee67afa9e1b5c35e6264a376a15,http://www.wikidata.org/.well-known/genid/376feee67afa9e1b5c35e6264a376a15
http://www.wikidata.org/.well-known/genid/2906cabfee9915af723269c21bdb2faa,http://www.wikidata.org/.well-known/genid/2906cabfee9915af723269c21bdb2faa
http://www.wikidata.org/.well-known/genid/287039eeaecb1919298c4075fc94af65,http://www.wikidata.org/.well-known/genid/287039eeaecb1919298c4075fc94af65
http://www.wikidata.org/.well-known/genid/2f0bb562af2c219348d5003efa693aeb,http://www.wikidata.org/.well-known/genid/2f0bb562af2c219348d5003efa693aeb
http://www.wikidata.org/.well-known/genid/383a6e3e4c56ac8374238214958d9c19,http://www.wikidata.org/.well-known/genid/383a6e3e4c56ac8374238214958d9c19
http://www.wikidata.org/.well-known/genid/2c07cc6a4087732ec9a85da2acb9d60c,http://www.wikidata.org/.well-known/genid/2c07cc6a4087732ec9a85da2acb9d60c
http://www.wikidata.org/.well-known/genid/33b29ebed22b7b52d392560a5eba9084,http://www.wikidata.org/.well-known/genid/33b29ebed22b7b52d392560a5eba9084
http://www.wikidata.org/.well-known/genid/2d88d5a6270ff3eb4b2dcab448321202,http://www.wikidata.org/.well-known/genid/2d88d5a6270ff3eb4b2dcab448321202
http://www.wikidata.org/.well-known/genid/2acd4d623dddec4550c5bcd5f88921a3,http://www.wikidata.org/.well-known/genid/2acd4d623dddec4550c5bcd5f88921a3
http://www.wikidata.org/.well-known/genid/330d70e73dc8e75041e71a31c2c9af44,http://www.wikidata.org/.well-known/genid/330d70e73dc8e75041e71a31c2c9af44
http://www.wikidata.org/.well-known/genid/34adf9f50245f47212b0094106f886eb,http://www.wikidata.org/.well-known/genid/34adf9f50245f47212b0094106f886eb
http://www.wikidata.org/.well-known/genid/31d126214e88c886511233b34aa7f66a,http://www.wikidata.org/.well-known/genid/31d126214e88c886511233b34aa7f66a
http://www.wikidata.org/.well-known/genid/3487e2841afa31a4a0b4593b84d003ab,http://www.wikidata.org/.well-known/genid/3487e2841afa31a4a0b4593b84d003ab
http://www.wikidata.org/.well-known/genid/332b0d2c5a647b41fc7a6e4203adf8e2,http://www.wikidata.org/.well-known/genid/332b0d2c5a647b41fc7a6e4203adf8e2
http://www.wikidata.org/.well-known/genid/28a9c94ec5ae624f88f0094eaddc3423,http://www.wikidata.org/.well-known/genid/28a9c94ec5ae624f88f0094eaddc3423
http://www.wikidata.org/.well-known/genid/325ebaeacab7ae761d58c2696bdd1e9a,http://www.wikidata.org/.well-known/genid/325ebaeacab7ae761d58c2696bdd1e9a
http://www.wikidata.org/.well-known/genid/3245b2da8546a41ad3ea8426112ccc8e,http://www.wikidata.org/.well-known/genid/3245b2da8546a41ad3ea8426112ccc8e
http://www.wikidata.org/.well-known/genid/31fc8ba88694981acd4ee9d693aa08df,http://www.wikidata.org/.well-known/genid/31fc8ba88694981acd4ee9d693aa08df
http://www.wikidata.org/.well-known/genid/358b37a2eb138e5d9b3c0151ea636ce9,http://www.wikidata.org/.well-known/genid/358b37a2eb138e5d9b3c0151ea636ce9
http://www.wikidata.org/.well-known/genid/32f1de2b19171e94a50f97d4e32f7ae3,http://www.wikidata.org/.well-known/genid/32f1de2b19171e94a50f97d4e32f7ae3
http://www.wikidata.org/.well-known/genid/34a0aaacfe39607b303b0ca4d9d5dcf8,http://www.wikidata.org/.well-known/genid/34a0aaacfe39607b303b0ca4d9d5dcf8
http://www.wikidata.org/.well-known/genid/2f08d87ba7c66249636c9d3bb6f8300f,http://www.wikidata.org/.well-known/genid/2f08d87ba7c66249636c9d3bb6f8300f
http://www.wikidata.org/.well-known/genid/2c76c9472f10cb12916048c342fd277f,http://www.wikidata.org/.well-known/genid/2c76c9472f10cb12916048c342fd277f
http://www.wikidata.org/.well-known/genid/275a5bfe0e9e3a4054ded740d2e0b445,http://www.wikidata.org/.well-known/genid/275a5bfe0e9e3a4054ded740d2e0b445
http://www.wikidata.org/.well-known/genid/2eb4b91b1be9e6373f759a52f83da2f9,http://www.wikidata.org/.well-known/genid/2eb4b91b1be9e6373f759a52f83da2f9
http://www.wikidata.org/.well-known/genid/2fd4c065046461273da10d1552aa5c10,http://www.wikidata.org/.well-known/genid/2fd4c065046461273da10d1552aa5c10
http://www.wikidata.org/.well-known/genid/2f1ba3440b3dd74c53d1ba6ee0afec16,http://www.wikidata.org/.well-known/genid/2f1ba3440b3dd74c53d1ba6ee0afec16
http://www.wikidata.org/.well-known/genid/36f287b904aefc4bf0c1d55b657568e1,http://www.wikidata.org/.well-known/genid/36f287b904aefc4bf0c1d55b657568e1
http://www.wikidata.org/.well-known/genid/34370aa443d2c34a329bdca12b571d53,http://www.wikidata.org/.well-known/genid/34370aa443d2c34a329bdca12b571d53
http://www.wikidata.org/.well-known/genid/2c0eab1d93fd1fcb9d02b46ac8dca9d3,http://www.wikidata.org/.well-known/genid/2c0eab1d93fd1fcb9d02b46ac8dca9d3
http://www.wikidata.org/.well-known/genid/2cb00d79a9cafc83dc377a6f143fbfcc,http://www.wikidata.org/.well-known/genid/2cb00d79a9cafc83dc377a6f143fbfcc
http://www.wikidata.org/.well-known/genid/373014698317de0a928062bbefce7d2a,http://www.wikidata.org/.well-known/genid/373014698317de0a928062bbefce7d2a
http://www.wikidata.org/.well-known/genid/353d027b0ce01bfbb0c71315ffea1af5,http://www.wikidata.org/.well-known/genid/353d027b0ce01bfbb0c71315ffea1af5
http://www.wikidata.org/.well-known/genid/2f127c58a76772f476ebde487919854a,http://www.wikidata.org/.well-known/genid/2f127c58a76772f476ebde487919854a
http://www.wikidata.org/.well-known/genid/28b4c5677e4c523ccf1b57a4eef352af,http://www.wikidata.org/.well-known/genid/28b4c5677e4c523ccf1b57a4eef352af
http://www.wikidata.org/.well-known/genid/330c837d3f6e6957cb1439f1672df749,http://www.wikidata.org/.well-known/genid/330c837d3f6e6957cb1439f1672df749
http://www.wikidata.org/.well-known/genid/291a948b7956461b2638184dd629e472,http://www.wikidata.org/.well-known/genid/291a948b7956461b2638184dd629e472
http://www.wikidata.org/.well-known/genid/3434a4418fd6bbf80e79afaac2bfed8b,http://www.wikidata.org/.well-known/genid/3434a4418fd6bbf80e79afaac2bfed8b
http://www.wikidata.org/.well-known/genid/341138edaaa784bad641084abbf0b867,http://www.wikidata.org/.well-known/genid/341138edaaa784bad641084abbf0b867
http://www.wikidata.org/.well-known/genid/360e7050bf74b51db0f8374804f0429c,http://www.wikidata.org/.well-known/genid/360e7050bf74b51db0f8374804f0429c
http://www.wikidata.org/.well-known/genid/2c2baecec4a7146f5972ddd2c6a21ab4,http://www.wikidata.org/.well-known/genid/2c2baecec4a7146f5972ddd2c6a21ab4
http://www.wikidata.org/.well-known/genid/269b3d897ddc7cf4adc10b38f55407f6,http://www.wikidata.org/.well-known/genid/269b3d897ddc7cf4adc10b38f55407f6
http://www.wikidata.org/.well-known/genid/299b28df65aba1d45112e534ffd1460c,http://www.wikidata.org/.well-known/genid/299b28df65aba1d45112e534ffd1460c
http://www.wikidata.org/.well-known/genid/32cf4d3ce6bb5075eef30f47457025b2,http://www.wikidata.org/.well-known/genid/32cf4d3ce6bb5075eef30f47457025b2
http://www.wikidata.org/.well-known/genid/3468042fd34891f6583d22b3e1e9a525,http://www.wikidata.org/.well-known/genid/3468042fd34891f6583d22b3e1e9a525
http://www.wikidata.org/.well-known/genid/1472d4968ae082f3bfc21de7a145ec35,http://www.wikidata.org/.well-known/genid/1472d4968ae082f3bfc21de7a145ec35
http://www.wikidata.org/.well-known/genid/11c891784e483e0c748a0dd77de88e43,http://www.wikidata.org/.well-known/genid/11c891784e483e0c748a0dd77de88e43
http://www.wikidata.org/.well-known/genid/260ad2bf1c41d81c8308028cc14b971c,http://www.wikidata.org/.well-known/genid/260ad2bf1c41d81c8308028cc14b971c
http://www.wikidata.org/.well-known/genid/164e0c5971f0ce45e499314560415378,http://www.wikidata.org/.well-known/genid/164e0c5971f0ce45e499314560415378
http://www.wikidata.org/.well-known/genid/1358e797ff6c4d0a705aa12b0c9bb90c,http://www.wikidata.org/.well-known/genid/1358e797ff6c4d0a705aa12b0c9bb90c
http://www.wikidata.org/.well-known/genid/1acd5d22daf7d436bb4e5f6d90ac6e16,http://www.wikidata.org/.well-known/genid/1acd5d22daf7d436bb4e5f6d90ac6e16
http://www.wikidata.org/.well-known/genid/1ff0614835bac7d3a53872ba5c3ef7aa,http://www.wikidata.org/.well-known/genid/1ff0614835bac7d3a53872ba5c3ef7aa
http://www.wikidata.org/.well-known/genid/237f009783bdc85a0d0d2441fab01408,http://www.wikidata.org/.well-known/genid/237f009783bdc85a0d0d2441fab01408
http://www.wikidata.org/.well-known/genid/1d9f888a0a8ceec0f62de089de17d4fe,http://www.wikidata.org/.well-known/genid/1d9f888a0a8ceec0f62de089de17d4fe
http://www.wikidata.org/.well-known/genid/2071421401e15c7493a06f7810653b51,http://www.wikidata.org/.well-known/genid/2071421401e15c7493a06f7810653b51
http://www.wikidata.org/.well-known/genid/200121df690901dcedbc0a209bf7f7ee,http://www.wikidata.org/.well-known/genid/200121df690901dcedbc0a209bf7f7ee
http://www.wikidata.org/.well-known/genid/1ba097ce9102bf960c269ee6528e4bd6,http://www.wikidata.org/.well-known/genid/1ba097ce9102bf960c269ee6528e4bd6
http://www.wikidata.org/.well-known/genid/135b69a5358ee76096ae6f655c92c123,http://www.wikidata.org/.well-known/genid/135b69a5358ee76096ae6f655c92c123
http://www.wikidata.org/.well-known/genid/1f64395faf234914d8b1e20de967b122,http://www.wikidata.org/.well-known/genid/1f64395faf234914d8b1e20de967b122
http://www.wikidata.org/.well-known/genid/1b3a14a0beed388301ef06d85947ad62,http://www.wikidata.org/.well-known/genid/1b3a14a0beed388301ef06d85947ad62
http://www.wikidata.org/.well-known/genid/157d09b76f317fb7137718eef352468a,http://www.wikidata.org/.well-known/genid/157d09b76f317fb7137718eef352468a
http://www.wikidata.org/.well-known/genid/18eb36169ed1c434288484452f155e9f,http://www.wikidata.org/.well-known/genid/18eb36169ed1c434288484452f155e9f
http://www.wikidata.org/.well-known/genid/1ecd6134b7f7e477e9ad318e56c5afdf,http://www.wikidata.org/.well-known/genid/1ecd6134b7f7e477e9ad318e56c5afdf
http://www.wikidata.org/.well-known/genid/1adee7e32b4d5105aaecc071cb53aaa2,http://www.wikidata.org/.well-known/genid/1adee7e32b4d5105aaecc071cb53aaa2
http://www.wikidata.org/.well-known/genid/1ad3b3071778e8e7b0abae28e5b5685a,http://www.wikidata.org/.well-known/genid/1ad3b3071778e8e7b0abae28e5b5685a
http://www.wikidata.org/.well-known/genid/23fd2638b3ed8983afc0808b5ed4a582,http://www.wikidata.org/.well-known/genid/23fd2638b3ed8983afc0808b5ed4a582
http://www.wikidata.org/.well-known/genid/1a6f0b930b8f72e9e37f12ce51bdfbe3,http://www.wikidata.org/.well-known/genid/1a6f0b930b8f72e9e37f12ce51bdfbe3
http://www.wikidata.org/.well-known/genid/1c52e6e429f17015888e21010e920aa4,http://www.wikidata.org/.well-known/genid/1c52e6e429f17015888e21010e920aa4
http://www.wikidata.org/.well-known/genid/2124c517179a8d0103bda4ac3bac79dd,http://www.wikidata.org/.well-known/genid/2124c517179a8d0103bda4ac3bac79dd
http://www.wikidata.org/.well-known/genid/10e2b935e97c816972e4b8f7198b829e,http://www.wikidata.org/.well-known/genid/10e2b935e97c816972e4b8f7198b829e
http://www.wikidata.org/.well-known/genid/18e04bfca8b00b84958d90917ce6efcd,http://www.wikidata.org/.well-known/genid/18e04bfca8b00b84958d90917ce6efcd
http://www.wikidata.org/.well-known/genid/12c9a299fe2d98b8c5267d27954b9110,http://www.wikidata.org/.well-known/genid/12c9a299fe2d98b8c5267d27954b9110
http://www.wikidata.org/.well-known/genid/1c783ebfada864d58eb02d5c936b5a3a,http://www.wikidata.org/.well-known/genid/1c783ebfada864d58eb02d5c936b5a3a
http://www.wikidata.org/.well-known/genid/18c1a3c4f1514e22ab7188443875a68a,http://www.wikidata.org/.well-known/genid/18c1a3c4f1514e22ab7188443875a68a
http://www.wikidata.org/.well-known/genid/115c229250ce6c0daab3b7a1056fc7ed,http://www.wikidata.org/.well-known/genid/115c229250ce6c0daab3b7a1056fc7ed
http://www.wikidata.org/.well-known/genid/1a0a6ac9fd08d3f6eae941e58f1efeda,http://www.wikidata.org/.well-known/genid/1a0a6ac9fd08d3f6eae941e58f1efeda
http://www.wikidata.org/.well-known/genid/1db64b9fe848c3cd95d46c47403f9701,http://www.wikidata.org/.well-known/genid/1db64b9fe848c3cd95d46c47403f9701
http://www.wikidata.org/.well-known/genid/17cc89e27cd23477198b3d03d6afcb56,http://www.wikidata.org/.well-known/genid/17cc89e27cd23477198b3d03d6afcb56
http://www.wikidata.org/.well-known/genid/21deb9aeb2e7658ddf746726b355dd1b,http://www.wikidata.org/.well-known/genid/21deb9aeb2e7658ddf746726b355dd1b
http://www.wikidata.org/.well-known/genid/24667d5604c257c32a9f7150ec6e1588,http://www.wikidata.org/.well-known/genid/24667d5604c257c32a9f7150ec6e1588
http://www.wikidata.org/.well-known/genid/1ee93fcef84ac2639518f3c3be1b8666,http://www.wikidata.org/.well-known/genid/1ee93fcef84ac2639518f3c3be1b8666
http://www.wikidata.org/.well-known/genid/1c24bd88540e2d4993b368a816385ed0,http://www.wikidata.org/.well-known/genid/1c24bd88540e2d4993b368a816385ed0
http://www.wikidata.org/.well-known/genid/26328a2ff5edcbace607ac39b6be6c41,http://www.wikidata.org/.well-known/genid/26328a2ff5edcbace607ac39b6be6c41
http://www.wikidata.org/.well-known/genid/1101575281210925778ea05210a981a2,http://www.wikidata.org/.well-known/genid/1101575281210925778ea05210a981a2
http://www.wikidata.org/.well-known/genid/1b43c0d138d5942d6e7b06156dbbb4c8,http://www.wikidata.org/.well-known/genid/1b43c0d138d5942d6e7b06156dbbb4c8
http://www.wikidata.org/.well-known/genid/112beb2796cf6c0ef419b5b719393232,http://www.wikidata.org/.well-known/genid/112beb2796cf6c0ef419b5b719393232
http://www.wikidata.org/.well-known/genid/16ca7e4663b1dd3f521fd7d27571c228,http://www.wikidata.org/.well-known/genid/16ca7e4663b1dd3f521fd7d27571c228
http://www.wikidata.org/.well-known/genid/22006a0f483d623d929676427b032ab1,http://www.wikidata.org/.well-known/genid/22006a0f483d623d929676427b032ab1
http://www.wikidata.org/.well-known/genid/231e4c4ec028d62b7e2f8697d701e861,http://www.wikidata.org/.well-known/genid/231e4c4ec028d62b7e2f8697d701e861
http://www.wikidata.org/.well-known/genid/20d5042b43b69e7d4587e06ee8876edc,http://www.wikidata.org/.well-known/genid/20d5042b43b69e7d4587e06ee8876edc
http://www.wikidata.org/.well-known/genid/1393c35d952cc30f0157457b324b2706,http://www.wikidata.org/.well-known/genid/1393c35d952cc30f0157457b324b2706
http://www.wikidata.org/.well-known/genid/18b0311e7fb4f90b2ef614891b63e1c6,http://www.wikidata.org/.well-known/genid/18b0311e7fb4f90b2ef614891b63e1c6
http://www.wikidata.org/.well-known/genid/165605714d52e6392be3a390034417b6,http://www.wikidata.org/.well-known/genid/165605714d52e6392be3a390034417b6
http://www.wikidata.org/.well-known/genid/1286d77cc39dc9182cc8afb7ed712900,http://www.wikidata.org/.well-known/genid/1286d77cc39dc9182cc8afb7ed712900
http://www.wikidata.org/.well-known/genid/21119fffb3817d33654e163a840f4f33,http://www.wikidata.org/.well-known/genid/21119fffb3817d33654e163a840f4f33
http://www.wikidata.org/.well-known/genid/204002ced06b49d462fc3346273d7c44,http://www.wikidata.org/.well-known/genid/204002ced06b49d462fc3346273d7c44
http://www.wikidata.org/.well-known/genid/209b66aff81d1951d2b84012760e38da,http://www.wikidata.org/.well-known/genid/209b66aff81d1951d2b84012760e38da
http://www.wikidata.org/.well-known/genid/15267ace0d32100a0622360d0eec8a5f,http://www.wikidata.org/.well-known/genid/15267ace0d32100a0622360d0eec8a5f
http://www.wikidata.org/.well-known/genid/1bc95619912d4a4403fd76a3c3aec658,http://www.wikidata.org/.well-known/genid/1bc95619912d4a4403fd76a3c3aec658
http://www.wikidata.org/.well-known/genid/1e105e87b7f2333cfb3120a901c48520,http://www.wikidata.org/.well-known/genid/1e105e87b7f2333cfb3120a901c48520
http://www.wikidata.org/.well-known/genid/1ee6c7f40e2bec491e6efe15445262b6,http://www.wikidata.org/.well-known/genid/1ee6c7f40e2bec491e6efe15445262b6
http://www.wikidata.org/.well-known/genid/1d417b2fdacd28badfa7fdfbfff6a34f,http://www.wikidata.org/.well-known/genid/1d417b2fdacd28badfa7fdfbfff6a34f
http://www.wikidata.org/.well-known/genid/1387bbe28dc5cc748f9487f74aacad47,http://www.wikidata.org/.well-known/genid/1387bbe28dc5cc748f9487f74aacad47
http://www.wikidata.org/.well-known/genid/1f746a3302ba399fbe2da889ab0a08f1,http://www.wikidata.org/.well-known/genid/1f746a3302ba399fbe2da889ab0a08f1
http://www.wikidata.org/.well-known/genid/23b44a68196d33cd332f2709526fd0e4,http://www.wikidata.org/.well-known/genid/23b44a68196d33cd332f2709526fd0e4
http://www.wikidata.org/.well-known/genid/223edd811580fe683cdadab1cd9c9ea3,http://www.wikidata.org/.well-known/genid/223edd811580fe683cdadab1cd9c9ea3
http://www.wikidata.org/.well-known/genid/159c59eccb3ae1dbdec40df3f8d2eca9,http://www.wikidata.org/.well-known/genid/159c59eccb3ae1dbdec40df3f8d2eca9
http://www.wikidata.org/.well-known/genid/16090e3037dc26ce8717ab3b19c24b33,http://www.wikidata.org/.well-known/genid/16090e3037dc26ce8717ab3b19c24b33
http://www.wikidata.org/.well-known/genid/126e46c0459c010082ba0e54f77cec10,http://www.wikidata.org/.well-known/genid/126e46c0459c010082ba0e54f77cec10
http://www.wikidata.org/.well-known/genid/137d25543c3580a8b124db70760b8d56,http://www.wikidata.org/.well-known/genid/137d25543c3580a8b124db70760b8d56
http://www.wikidata.org/.well-known/genid/14d3e38a8cf3f1ddaa4eaa3b00d5550c,http://www.wikidata.org/.well-known/genid/14d3e38a8cf3f1ddaa4eaa3b00d5550c
http://www.wikidata.org/.well-known/genid/1f9f3cc4c70ef428987816478f4a45f9,http://www.wikidata.org/.well-known/genid/1f9f3cc4c70ef428987816478f4a45f9
http://www.wikidata.org/.well-known/genid/1f73d8fa97622b2894b49b2e684b3234,http://www.wikidata.org/.well-known/genid/1f73d8fa97622b2894b49b2e684b3234
http://www.wikidata.org/.well-known/genid/1f4b3c7eb72f007d0d2fe7979e6fe37d,http://www.wikidata.org/.well-known/genid/1f4b3c7eb72f007d0d2fe7979e6fe37d
http://www.wikidata.org/.well-known/genid/1a4ba7fefa995fb536cedd8dd7465318,http://www.wikidata.org/.well-known/genid/1a4ba7fefa995fb536cedd8dd7465318
